time_period,time_identifier,geographic_level,country_code,country_name,version,breakdown_topic,breakdown,school_type,gender,no_schools,t_rwm_eligible_pupils,t_rwm_met_expected_standard,t_rwm_met_higher_standard,t_read_eligible_pupils,t_read_met_expected_standard,t_read_met_higher_standard,t_read_not_achieved_expected_standard,t_read_working_below_assessment,t_read_absent,t_read_unable_to_access_or_just_arrived,t_read_unable_to_access,t_read_avg_scaled_score_eligible_pupils,t_read_sum_scaled_scores,t_gps_eligible_pupils,t_gps_met_expected_standard,t_gps_met_higher_standard,t_gps_not_achieved_expected_standard,t_gps_working_below_assessment,t_gps_absent,t_gps_unable_to_access_or_just_arrived,t_gps_unable_to_access,t_gps_avg_scaled_score_eligible_pupils,t_gps_sum_scaled_scores,t_mat_eligible_pupils,t_mat_met_expected_standard,t_mat_met_higher_standard,t_mat_not_achieved_expected_standard,t_mat_working_below_assessment,t_mat_absent,t_mat_unable_to_access_or_just_arrived,t_mat_unable_to_access,t_mat_avg_scaled_score_eligible_pupils,t_mat_sum_scaled_scores,t_writta_eligible_pupils,t_writta_met_expected_standard,t_writta_met_higher_standard,t_writta_working_towards_expected_standard,t_writta_pre_key_stage_standard_6,t_writta_pre_key_stage_standard_5,t_writta_pre_key_stage_standard_4,t_writta_pre_key_stage_standard_3,t_writta_pre_key_stage_standard_2,t_writta_pre_key_stage_standard_1,t_writta_growing_development_of_expected_standard,t_writta_early_development_of_expected_standard,t_writta_foundations_of_expected_standard,t_writta_engagement_model_or_below_pre_key_stage_standards,t_writta_below_interim_pre_key_stage_standards,t_writta_absent,t_writta_disapplied,t_scita_eligible_pupils,t_scita_met_expected_standard,t_scita_not_met_expected_standard,t_scita_absent,t_scita_disapplied,pt_rwm_met_expected_standard,pt_rwm_met_higher_standard,pt_read_met_expected_standard,pt_read_met_higher_standard,pt_read_not_achieved_expected_standard,pt_read_working_below_assessment,pt_read_absent,pt_read_unable_to_access_or_just_arrived,pt_read_unable_to_access,avg_read_scaled_score,pt_gps_met_expected_standard,pt_gps_met_higher_standard,pt_gps_not_achieved_expected_standard,pt_gps_working_below_assessment,pt_gps_absent,pt_gps_unable_to_access_or_just_arrived,pt_gps_unable_to_access,avg_gps_scaled_score,pt_mat_met_expected_standard,pt_mat_met_higher_standard,pt_mat_not_achieved_expected_standard,pt_mat_working_below_assessment,pt_mat_absent,pt_mat_unable_to_access_or_just_arrived,pt_mat_unable_to_access,avg_mat_scaled_score,pt_writta_met_expected_standard,pt_writta_met_higher_standard,pt_writta_working_towards_expected_standard,pt_writta_pre_key_stage_standard_6,pt_writta_pre_key_stage_standard_5,pt_writta_pre_key_stage_standard_4,pt_writta_pre_key_stage_standard_3,pt_writta_pre_key_stage_standard_2,pt_writta_pre_key_stage_standard_1,pt_writta_growing_development_of_expected_standard,pt_writta_early_development_of_expected_standard,pt_writta_foundations_of_expected_standard,pt_writta_engagement_model_or_below_pre_key_stage_standards,pt_writta_below_interim_pre_key_stage_standards,pt_writta_absent,pt_writta_disapplied,pt_scita_met_expected_standard,pt_scita_not_met_expected_standard,pt_scita_absent,pt_scita_disapplied
202122,Academic year,National,E92000001,England,Final,School type,State-funded schools and alternative provision,State-funded schools and alternative provision,Total,16164,664516,390076,47912,666398,497052,186302,140451,23287,3221,2383,z,635352,66578145,665701,482206,187883,154892,22777,3664,2157,z,636298,66841323,666212,475922,149696,162167,21842,4117,2161,z,636188,66044590,665029,461568,84961,160853,16303,9502,4219,2984,2626,2151,z,z,z,2707,z,2116,z,664957,524719,137814,2424,0,59,7,75,28,21,3,0,0,z,105,72,28,23,3,1,0,z,105,71,22,24,3,1,0,z,104,69,13,24,2,1,1,0,0,0,z,z,z,0,z,0,z,79,21,0,0
202122,Academic year,National,E92000001,England,Final,School type,State-funded special schools,State-funded special schools,Boys,740,7224,25,1,7469,223,23,667,6395,115,69,z,790,74112,7469,138,15,678,6480,122,50,z,805,74558,7472,118,11,758,6363,149,84,z,821,75306,7227,62,5,631,651,796,661,747,863,1146,z,z,z,1555,z,115,z,7195,141,6933,121,0,0,0,3,0,9,86,2,1,z,94,2,0,9,87,2,1,z,93,2,0,10,85,2,1,z,92,1,0,9,9,11,9,10,12,16,z,z,z,22,z,2,z,2,96,2,0
202122,Academic year,National,E92000001,England,Final,School type,State-funded special schools,State-funded special schools,Girls,631,2333,1,0,2410,37,8,102,2243,15,13,z,126,11938,2409,29,1,99,2253,17,11,z,127,11873,2408,6,0,108,2250,29,15,z,96,8559,2335,10,2,112,127,204,183,248,307,463,z,z,z,658,z,23,z,2321,18,2277,26,0,0,0,2,0,4,93,1,1,z,95,1,0,4,94,1,0,z,93,0,0,4,93,1,1,z,89,0,0,5,5,9,8,11,13,20,z,z,z,28,z,1,z,1,98,1,0
202122,Academic year,National,E92000001,England,Final,School type,State-funded special schools,State-funded special schools,Total,745,9557,26,1,9879,260,31,769,8638,130,82,z,916,86050,9878,167,16,777,8733,139,61,z,932,86431,9880,124,11,866,8613,178,99,z,917,83865,9562,72,7,743,778,1000,844,995,1170,1609,z,z,z,2213,z,138,z,9516,159,9210,147,0,0,0,3,0,8,87,1,1,z,94,2,0,8,88,1,1,z,93,1,0,9,87,2,1,z,91,1,0,8,8,10,9,10,12,17,z,z,z,23,z,1,z,2,97,2,0
202223,Academic year,National,E92000001,England,Provisional,School cohort size,1 to 15 pupils,State-funded mainstream schools,Total,1979,19976,11418,1463,20119,15119,6385,4282,548,87,82,z,19349,2043837,20123,14000,4943,5426,527,98,71,z,19419,2017192,20117,13996,3787,5434,498,131,57,z,19421,2004213,19985,14001,2825,4875,506,299,96,55,40,9,z,z,z,23,z,81,z,19984,16696,3202,86,0,57,7,75,32,21,3,0,0,z,106,70,25,27,3,0,0,z,104,70,19,27,2,1,0,z,103,70,14,24,3,1,0,0,0,0,z,z,z,0,z,0,z,84,16,0,0
202223,Academic year,National,E92000001,England,Provisional,School cohort size,16 to 30 pupils,State-funded mainstream schools,Total,4637,118256,71690,9132,118962,88938,35570,26456,2740,425,403,z,115055,12115122,118964,86952,34351,28506,2678,479,349,z,115411,12082345,118953,87946,27241,27604,2534,539,330,z,115456,12016260,118285,85939,15916,26046,2968,1643,657,333,196,84,z,z,z,75,z,344,z,118282,96752,21149,381,0,61,8,75,30,22,2,0,0,z,105,73,29,24,2,0,0,z,105,74,23,23,2,0,0,z,104,73,13,22,3,1,1,0,0,0,z,z,z,0,z,0,z,82,18,0,0
202223,Academic year,National,E92000001,England,Provisional,School cohort size,31 to 60 pupils,State-funded mainstream schools,Total,5862,279453,167335,21698,281083,205238,80386,66931,6863,1056,992,z,271218,28459367,281128,205073,84494,67409,6589,1165,892,z,272327,28540300,281004,206938,66039,65625,6201,1412,827,z,272228,28339089,279645,201307,36931,61777,7542,4233,1794,993,688,281,z,z,z,216,z,814,z,279635,226482,52242,911,0,60,8,73,29,24,2,0,0,z,105,73,30,24,2,0,0,z,105,74,24,23,2,1,0,z,104,72,13,22,3,2,1,0,0,0,z,z,z,0,z,0,z,81,19,0,0
202223,Academic year,National,E92000001,England,Provisional,School cohort size,61 to 90 pupils,State-funded mainstream schools,Total,2175,160571,97346,13454,161953,119064,47448,37883,3906,609,490,z,156385,16430515,161866,119865,51329,37073,3806,693,429,z,156811,16488624,161943,120938,41295,36226,3555,816,407,z,157015,16401049,160599,116991,21661,34400,4097,2303,1112,607,408,141,z,z,z,91,z,449,z,160609,131067,29062,480,0,61,8,74,29,23,2,0,0,z,105,74,32,23,2,0,0,z,105,75,25,22,2,1,0,z,104,73,13,21,3,1,1,0,0,0,z,z,z,0,z,0,z,82,18,0,0
202223,Academic year,National,E92000001,England,Provisional,School cohort size,91+ pupils,State-funded mainstream schools,Total,719,80169,49336,7354,80900,60309,25175,18330,1713,300,247,z,78354,8255344,80899,60738,27329,17945,1663,329,221,z,78639,8295871,80901,60996,22079,17794,1479,424,207,z,78720,8242214,80178,59385,11525,16745,1886,951,441,267,158,82,z,z,z,39,z,224,z,80179,66751,13190,238,0,62,9,75,31,23,2,0,0,z,105,75,34,22,2,0,0,z,105,75,27,22,2,1,0,z,105,74,14,21,2,1,1,0,0,0,z,z,z,0,z,0,z,83,16,0,0
202223,Academic year,National,E92000001,England,Provisional,School phase,Junior,State-funded mainstream schools,Total,1000,76655,46554,6438,77147,57397,23349,17622,1570,296,261,z,74761,7868421,77148,56836,23994,18268,1474,355,215,z,75081,7880808,77149,57212,19116,17964,1349,423,200,z,75117,7834111,76666,56092,10484,16676,1971,941,374,192,128,36,z,z,z,26,z,230,z,76665,63450,12966,249,0,61,8,74,30,23,2,0,0,z,105,74,31,24,2,0,0,z,105,74,25,23,2,1,0,z,104,73,14,22,3,1,0,0,0,0,z,z,z,0,z,0,z,83,17,0,0
202223,Academic year,National,E92000001,England,Provisional,School phase,Middle,State-funded mainstream schools,Total,102,12538,7001,864,12554,9149,3660,3127,169,78,31,z,12233,1283326,12552,8806,3257,3466,163,86,31,z,12263,1274105,12557,8831,2586,3453,138,101,34,z,12273,1267198,12538,8987,1559,2903,395,92,44,18,27,7,z,z,z,5,z,60,z,12538,10479,1998,61,0,56,7,73,29,25,1,1,0,z,105,70,26,28,1,1,0,z,104,70,21,27,1,1,0,z,103,72,12,23,3,1,0,0,0,0,z,z,z,0,z,0,z,84,16,0,0
202223,Academic year,National,E92000001,England,Provisional,School phase,Other,State-funded mainstream schools,Total,148,9007,5275,689,9139,6500,2462,2382,194,31,32,z,8853,924392,9083,6489,2728,2347,182,39,25,z,8828,923526,9140,6659,2196,2248,164,46,23,z,8894,925171,9009,6477,1138,1962,225,157,65,39,31,14,z,z,z,12,z,27,z,9010,7225,1751,34,0,59,8,71,27,26,2,0,0,z,104,71,30,26,2,0,0,z,105,73,24,25,2,1,0,z,104,72,13,22,2,2,1,0,0,0,z,z,z,0,z,0,z,80,19,0,0
202223,Academic year,National,E92000001,England,Provisional,School phase,Primary,State-funded mainstream schools,Total,14122,560225,338295,45110,564177,415622,165493,130751,13837,2072,1890,z,544514,57228046,564197,414497,172467,132278,13444,2284,1691,z,546435,57345893,564072,418112,136543,129018,12616,2752,1571,z,546556,56976345,560479,406067,75677,122302,14408,8239,3617,2006,1304,540,z,z,z,401,z,1595,z,560476,456594,102130,1752,0,60,8,74,29,23,2,0,0,z,105,73,31,23,2,0,0,z,105,74,24,23,2,0,0,z,104,72,14,22,3,1,1,0,0,0,z,z,z,0,z,0,z,81,18,0,0
202223,Academic year,National,E92000001,England,Provisional,School religious character,Church of England,State-funded mainstream schools,Total,4071,124025,75142,10097,124969,94104,38977,27187,2792,445,440,z,120961,12761953,124968,92058,37230,29314,2711,505,380,z,121325,12724407,124935,92246,29352,29229,2523,595,342,z,121378,12639859,124078,90264,17070,27189,3274,1623,608,337,239,78,z,z,z,79,z,387,z,124075,103023,20644,408,0,61,8,75,31,22,2,0,0,z,106,74,30,23,2,0,0,z,105,74,23,23,2,0,0,z,104,73,14,22,3,1,0,0,0,0,z,z,z,0,z,0,z,83,17,0,0
202223,Academic year,National,E92000001,England,Provisional,School religious character,Jewish,State-funded mainstream schools,Total,37,1471,1031,174,1473,1225,604,229,15,1,3,z,1453,155859,1473,1242,578,213,14,2,2,z,1455,155764,1473,1239,530,212,15,5,2,z,1450,154713,1471,1174,238,232,43,11,4,3,1,1,z,z,z,1,z,1,z,1471,1330,141,0,0,70,12,83,41,16,1,0,0,z,107,84,39,14,1,0,0,z,107,84,36,14,1,0,0,z,107,80,16,16,3,1,0,0,0,0,z,z,z,0,z,0,z,90,10,0,0
202223,Academic year,National,E92000001,England,Provisional,School religious character,Methodist,State-funded mainstream schools,Total,23,612,342,49,612,428,171,165,12,4,2,z,592,61839,612,447,174,146,11,6,2,z,593,61958,612,440,136,156,10,4,2,z,596,61807,612,458,94,126,9,8,1,5,2,1,z,z,z,0,z,2,z,612,497,111,4,0,56,8,70,28,27,2,1,0,z,104,73,28,24,2,1,0,z,104,72,22,25,2,1,0,z,104,75,15,21,1,1,0,1,0,0,z,z,z,0,z,0,z,81,18,1,0
202223,Academic year,National,E92000001,England,Provisional,School religious character,Muslim,State-funded mainstream schools,Total,14,945,741,157,945,797,378,136,8,1,3,z,932,99930,945,840,449,96,7,1,1,z,935,101330,945,855,390,80,6,1,3,z,934,100706,945,820,232,115,6,2,0,0,0,0,z,z,z,1,z,1,z,945,849,95,1,0,78,17,84,40,14,1,0,0,z,107,89,48,10,1,0,0,z,108,90,41,8,1,0,0,z,108,87,25,12,1,0,0,0,0,0,z,z,z,0,z,0,z,90,10,0,0
202223,Academic year,National,E92000001,England,Provisional,School religious character,No religious character,State-funded mainstream schools,Total,9519,469557,280130,36965,472555,343576,134672,113792,11754,1861,1568,z,455624,47789122,472516,343314,142079,114357,11381,2059,1401,z,457358,47922272,472549,347535,113046,110580,10603,2506,1322,z,457611,47654899,469706,338399,61926,103431,12500,7063,3211,1753,1172,474,z,z,z,318,z,1385,z,469706,380285,87890,1531,0,60,8,73,28,24,2,0,0,z,105,73,30,24,2,0,0,z,105,74,24,23,2,1,0,z,104,72,13,22,3,2,1,0,0,0,z,z,z,0,z,0,z,81,19,0,0
202223,Academic year,National,E92000001,England,Provisional,School religious character,Other Christian faith,State-funded mainstream schools,Total,86,3215,1879,248,3251,2375,888,752,92,20,12,z,3117,327051,3251,2361,938,770,88,21,11,z,3131,327767,3251,2374,783,765,71,27,14,z,3135,326394,3215,2333,451,704,67,54,29,6,2,1,z,z,z,2,z,17,z,3214,2614,584,16,0,58,8,73,27,23,3,1,0,z,105,73,29,24,3,1,0,z,105,73,24,24,2,1,0,z,104,73,14,22,2,2,1,0,0,0,z,z,z,0,z,1,z,81,18,0,0
202223,Academic year,National,E92000001,England,Provisional,School religious character,Other religious character,State-funded mainstream schools,Total,7,436,309,40,437,351,169,70,11,0,5,z,420,44956,437,373,250,48,12,0,4,z,421,46295,437,366,218,55,14,0,2,z,421,45725,436,343,49,64,10,9,2,1,0,3,z,z,z,1,z,3,z,436,372,61,3,0,71,9,80,39,16,3,0,1,z,107,85,57,11,3,0,1,z,110,84,50,13,3,0,0,z,109,79,11,15,2,2,0,0,0,1,z,z,z,0,z,1,z,85,14,1,0
202223,Academic year,National,E92000001,England,Provisional,School religious character,Roman Catholic,State-funded mainstream schools,Total,1606,57625,37166,5305,58235,45372,18925,11462,1079,143,179,z,56733,6007312,58238,45518,20461,11362,1031,168,159,z,56862,6026925,58177,45280,15751,11557,1015,183,141,z,56787,5961729,57690,43416,8716,11871,1089,656,243,147,74,36,z,z,z,42,z,116,z,57691,48332,9226,133,0,64,9,78,32,20,2,0,0,z,106,78,35,20,2,0,0,z,106,78,27,20,2,0,0,z,105,75,15,21,2,1,0,0,0,0,z,z,z,0,z,0,z,84,16,0,0
202223,Academic year,National,E92000001,England,Provisional,School religious character,Sikh,State-funded mainstream schools,Total,9,539,385,66,540,440,180,89,7,2,2,z,529,56163,540,475,287,53,8,2,2,z,527,57614,539,479,235,49,10,1,0,z,528,56993,539,416,82,111,1,3,2,3,0,3,z,z,z,0,z,0,z,539,446,93,0,0,71,12,81,33,16,1,0,0,z,106,88,53,10,1,0,0,z,109,89,44,9,2,0,0,z,108,77,15,21,0,1,0,1,0,1,z,z,z,0,z,0,z,83,17,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,Academies and free schools,Academies and free schools,Boys,6282,143214,82148,10049,144429,102134,38588,36964,4144,625,560,z,138328,14445596,144423,99048,38384,40196,4005,685,488,z,139106,14450168,144413,107782,38570,31693,3666,821,450,z,139274,14569424,143291,95776,15070,36388,5072,2753,1267,679,475,196,z,z,z,145,z,540,z,143290,113799,28923,568,0,57,7,71,27,26,3,0,0,z,104,69,27,28,3,0,0,z,104,75,27,22,3,1,0,z,105,67,11,25,4,2,1,0,0,0,z,z,z,0,z,0,z,79,20,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,Academies and free schools,Academies and free schools,Girls,6282,139745,88034,12517,140980,106395,43083,31454,2250,503,376,z,137513,14490716,140969,107192,46046,30666,2198,572,341,z,137775,14519761,140950,102032,28855,35736,2182,684,315,z,137588,14239208,139829,110053,23445,24180,2637,1368,535,332,207,93,z,z,z,70,z,354,z,139822,116675,22748,399,0,63,9,75,31,22,2,0,0,z,105,76,33,22,2,0,0,z,105,72,20,25,2,0,0,z,103,79,17,17,2,1,0,0,0,0,z,z,z,0,z,0,z,83,16,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,Academies and free schools,Academies and free schools,Total,6300,282959,170182,22566,285409,208529,81671,68418,6394,1128,936,z,275841,28936312,285392,206240,84430,70862,6203,1257,829,z,276881,28969929,285363,209814,67425,67429,5848,1505,765,z,276862,28808632,283120,205829,38515,60568,7709,4121,1802,1011,682,289,z,z,z,215,z,894,z,283112,230474,51671,967,0,60,8,73,29,24,2,0,0,z,105,72,30,25,2,0,0,z,105,74,24,24,2,1,0,z,104,73,14,21,3,1,1,0,0,0,z,z,z,0,z,0,z,81,18,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,All schools,All schools,Boys,16309,342643,192246,23702,345594,241249,92491,84446,16981,1489,1425,z,324008,33892299,345583,235679,92797,90231,16740,1683,1247,z,325647,33915849,345568,253671,92244,72991,15670,2084,1144,z,326283,34177368,342770,222829,34714,88141,11894,7076,3685,2375,1980,1618,z,z,z,1886,z,1286,z,342631,267057,74219,1355,0,56,7,70,27,24,5,0,0,z,105,68,27,26,5,0,0,z,104,73,27,21,5,1,0,z,105,65,10,26,3,2,1,1,1,0,z,z,z,1,z,0,z,78,22,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,All schools,All schools,Girls,16133,328122,206334,29677,330781,249850,103616,70786,8111,1128,904,z,319979,33787921,330759,253242,110838,67486,7964,1245,821,z,320584,33881837,330719,239302,69141,81190,7917,1526,782,z,320167,33191620,328268,256444,54524,57065,5903,3345,1395,953,796,684,z,z,z,874,z,809,z,328134,272584,54622,928,0,63,9,76,31,21,2,0,0,z,106,77,34,20,2,0,0,z,106,72,21,25,2,0,0,z,104,78,17,17,2,1,0,0,0,0,z,z,z,0,z,0,z,83,17,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,All schools,All schools,Total,16390,670765,398580,53379,676375,491099,196107,155232,25092,2617,2329,z,643987,67680220,676342,488921,203635,157717,24704,2928,2068,z,646231,67797686,676287,492973,161385,154181,23587,3610,1926,z,646450,67368988,671038,479273,89238,145206,17797,10421,5080,3328,2776,2302,z,z,z,2760,z,2095,z,670765,539641,128841,2283,0,59,8,73,29,23,4,0,0,z,105,72,30,23,4,0,0,z,105,73,24,23,3,1,0,z,104,71,13,22,3,2,1,0,0,0,z,z,z,0,z,0,z,80,19,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,Alternative provision,Alternative provision,Boys,81,360,6,1,371,53,9,175,93,35,15,z,200,18884,374,38,4,181,96,40,19,z,212,19514,375,25,4,173,84,82,11,z,189,17320,363,14,2,132,52,41,31,26,14,1,z,z,z,11,z,41,z,363,57,261,45,0,2,0,14,2,47,25,9,4,z,94,10,1,48,26,11,5,z,92,7,1,46,22,22,3,z,92,4,1,36,14,11,9,7,4,0,z,z,z,3,z,11,z,16,72,12,0
202223,Academic year,National,E92000001,England,Provisional,School type,Alternative provision,Alternative provision,Girls,36,58,2,0,64,12,3,28,14,7,3,z,33,3169,62,6,1,34,15,6,1,z,40,3688,63,4,0,33,17,7,2,z,33,2964,58,4,0,28,8,10,2,0,1,1,z,z,z,0,z,4,z,58,9,42,7,0,3,0,19,5,44,22,11,5,z,96,10,2,55,24,10,2,z,92,6,0,52,27,11,3,z,90,7,0,48,14,17,3,0,2,2,z,z,z,0,z,7,z,16,72,12,0
202223,Academic year,National,E92000001,England,Provisional,School type,Alternative provision,Alternative provision,Total,82,418,8,1,435,65,12,203,107,42,18,z,233,22053,436,44,5,215,111,46,20,z,252,23202,438,29,4,206,101,89,13,z,222,20284,421,18,2,160,60,51,33,26,15,2,z,z,z,11,z,45,z,421,66,303,52,0,2,0,15,3,47,25,10,4,z,95,10,1,49,25,11,5,z,92,7,1,47,23,20,3,z,91,4,0,38,14,12,8,6,4,0,z,z,z,3,z,11,z,16,72,12,0
202223,Academic year,National,E92000001,England,Provisional,School type,Converter academies,Converter academies,Boys,4416,100639,59242,7599,101455,73698,28733,24378,2679,371,327,z,97641,10235253,101447,71689,28465,26457,2598,421,281,z,98076,10231579,101456,77455,28502,20893,2347,501,259,z,98241,10311279,100690,68387,11152,25158,3407,1757,767,402,276,112,z,z,z,94,z,330,z,100691,81527,18818,346,0,59,8,73,28,24,3,0,0,z,105,71,28,26,3,0,0,z,104,76,28,21,2,0,0,z,105,68,11,25,3,2,1,0,0,0,z,z,z,0,z,0,z,81,19,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,Converter academies,Converter academies,Girls,4417,98483,63688,9425,99361,76715,31924,20612,1442,348,244,z,97139,10273837,99347,77461,34151,19858,1412,393,223,z,97275,10294299,99353,73488,21328,23809,1404,454,197,z,97191,10090243,98540,78723,17354,16317,1687,861,305,202,135,52,z,z,z,48,z,210,z,98537,83557,14737,243,0,65,10,77,32,21,1,0,0,z,106,78,34,20,1,0,0,z,106,74,21,24,1,0,0,z,104,80,18,17,2,1,0,0,0,0,z,z,z,0,z,0,z,85,15,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,Converter academies,Converter academies,Total,4432,199122,122930,17024,200816,150413,60657,44990,4121,719,571,z,194780,20509090,200794,149150,62616,46315,4010,814,504,z,195351,20525878,200809,150943,49830,44702,3751,955,456,z,195432,20401522,199230,147110,28506,41475,5094,2618,1072,604,411,164,z,z,z,142,z,540,z,199228,165084,33555,589,0,62,9,75,30,22,2,0,0,z,105,74,31,23,2,0,0,z,105,75,25,22,2,0,0,z,104,74,14,21,3,1,1,0,0,0,z,z,z,0,z,0,z,83,17,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,Free schools,Free schools,Boys,203,4543,2801,419,4588,3420,1455,1022,104,13,29,z,4424,465963,4589,3409,1493,1043,99,17,21,z,4447,467665,4587,3544,1544,903,99,20,21,z,4439,469016,4544,3192,593,1051,126,73,40,12,14,11,z,z,z,4,z,21,z,4543,3737,785,21,0,62,9,75,32,22,2,0,1,z,105,74,33,23,2,0,0,z,105,77,34,20,2,0,0,z,106,70,13,23,3,2,1,0,0,0,z,z,z,0,z,0,z,82,17,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,Free schools,Free schools,Girls,203,4571,3058,547,4625,3647,1661,891,57,13,17,z,4533,481922,4626,3700,1849,843,53,13,17,z,4542,484480,4624,3492,1241,1036,60,21,15,z,4525,473540,4573,3705,933,721,61,40,11,7,6,6,z,z,z,1,z,15,z,4571,3937,619,15,0,67,12,79,36,19,1,0,0,z,106,80,40,18,1,0,0,z,107,76,27,22,1,0,0,z,105,81,20,16,1,1,0,0,0,0,z,z,z,0,z,0,z,86,14,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,Free schools,Free schools,Total,203,9114,5859,966,9213,7067,3116,1913,161,26,46,z,8957,947885,9215,7109,3342,1886,152,30,38,z,8989,952145,9211,7036,2785,1939,159,41,36,z,8964,942556,9117,6897,1526,1772,187,113,51,19,20,17,z,z,z,5,z,36,z,9114,7674,1404,36,0,64,11,77,34,21,2,0,0,z,106,77,36,20,2,0,0,z,106,76,30,21,2,0,0,z,105,76,17,19,2,1,1,0,0,0,z,z,z,0,z,0,z,84,15,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,Independent schools,Independent schools,Boys,148,1047,595,106,1168,839,423,185,134,9,1,z,1021,109177,1168,829,459,177,143,19,0,z,1006,107977,1169,839,422,172,127,31,0,z,1009,107764,1047,638,130,241,27,34,25,14,26,13,z,z,z,21,z,8,z,956,739,209,8,0,57,10,72,36,16,11,1,0,z,107,71,39,15,12,2,0,z,107,72,36,15,11,3,0,z,107,61,12,23,3,3,2,1,2,1,z,z,z,2,z,1,z,77,22,1,0
202223,Academic year,National,E92000001,England,Provisional,School type,Independent schools,Independent schools,Girls,143,1165,825,171,1408,1175,642,177,50,6,0,z,1348,146204,1408,1220,707,135,46,7,0,z,1354,147895,1409,1150,505,199,50,10,0,z,1348,143809,1166,916,245,175,28,17,7,4,5,3,z,z,z,8,z,3,z,1043,926,112,5,0,71,15,83,46,13,4,0,0,z,108,87,50,10,3,0,0,z,109,82,36,14,4,1,0,z,107,79,21,15,2,1,1,0,0,0,z,z,z,1,z,0,z,89,11,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,Independent schools,Independent schools,Total,169,2212,1420,277,2576,2014,1065,362,184,15,1,z,2369,255381,2576,2049,1166,312,189,26,0,z,2360,255872,2578,1989,927,371,177,41,0,z,2357,251573,2213,1554,375,416,55,51,32,18,31,16,z,z,z,29,z,11,z,1999,1665,321,13,0,64,13,78,41,14,7,1,0,z,108,80,45,12,7,1,0,z,108,77,36,14,7,2,0,z,107,70,17,19,2,2,1,1,1,1,z,z,z,1,z,0,z,83,16,1,0
202223,Academic year,National,E92000001,England,Provisional,School type,LA maintained schools,LA maintained schools,Boys,9033,190743,109473,13546,191855,137917,53414,46447,5965,753,771,z,183579,19233820,191845,135587,53933,48963,5761,862,670,z,184448,19256651,191835,144890,53235,40158,5163,1011,611,z,184905,19399662,190789,126335,19511,50708,6183,3543,1659,857,552,207,z,z,z,151,z,594,z,190789,152325,37828,636,0,57,7,72,28,24,3,0,0,z,105,71,28,26,3,0,0,z,104,76,28,21,3,1,0,z,105,66,10,27,3,2,1,0,0,0,z,z,z,0,z,0,z,80,20,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,LA maintained schools,LA maintained schools,Girls,9022,184723,117470,16989,185753,142222,59879,39017,3411,596,507,z,180941,19134053,185743,144801,64083,36534,3299,645,463,z,181278,19197752,185720,136110,39781,45096,3256,806,452,z,181073,18794531,184783,145459,30832,32567,3107,1765,639,387,256,101,z,z,z,78,z,424,z,184788,154949,29346,493,0,64,9,77,32,21,2,0,0,z,106,78,35,20,2,0,0,z,106,73,21,24,2,0,0,z,104,79,17,18,2,1,0,0,0,0,z,z,z,0,z,0,z,84,16,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,LA maintained schools,LA maintained schools,Total,9072,375466,226943,30535,377608,280139,113293,85464,9376,1349,1278,z,364520,38367873,377588,280388,118016,85497,9060,1507,1133,z,365726,38454403,377555,281000,93016,85254,8419,1817,1063,z,365978,38194193,375572,271794,50343,83275,9290,5308,2298,1244,808,308,z,z,z,229,z,1018,z,375577,307274,67174,1129,0,60,8,74,30,23,2,0,0,z,105,74,31,23,2,0,0,z,105,74,25,23,2,0,0,z,104,72,13,22,2,1,1,0,0,0,z,z,z,0,z,0,z,82,18,0,0
202223,Academic year,National,E92000001,England,Provisional,School type,Sponsored academies,Sponsored academies,Boys,1663,38032,20105,2031,38386,25016,8400,11564,1361,241,204,z,36263,3744380,38387,23950,8426,12696,1308,247,186,z,36583,3750924,38370,26783,8524,9897,1220,300,170,z,36594,3789129,38057,24197,3325,10179,1539,923,460,265,185,73,z,z,z,47,z,189,z,38056,28535,9320,201,0,53,5,65,22,30,4,1,1,z,103,62,22,33,3,1,0,z,103,70,22,26,3,1,0,z,104,64,9,27,4,2,1,1,0,0,z,z,z,0,z,0,z,75,24,1,0
